井名,深度,GR,SP,AC,AC1,CAL,U,DEN,DEN1,CNL,CNL1,PE,RD,RS,log（RD）,log（RS）,m2r3,m2r6,m2r9,POR,SW,PERM,试油结论,层位,∆ Φ1,∆ Φ2,∆ Φ3,备注,y_fine,y_coarse
延1193,3823.875,12.878,96.884,178.423,0.538,21.634,1.851,2.66,0.238,10.779,0.827,3.734,104.652,100.266,2.01974753253771,2.00115368959405,54.907,57.195,58.362,7.173,30.013,0.098,气层,马五41a,0.0185938429436616,0.589,1.365,单采,气层,气层优势类
延1193,3824.0,12.532,97.132,179.813,0.563,21.599,1.633,2.658,0.229,10.727,0.82,3.882,97.995,93.875,1.99120391724549,1.97254995001222,56.659,59.02,60.224,7.21,29.488,0.1,气层,马五41a,0.0186539672332691,0.591,1.383,单采,气层,气层优势类
延1193,3824.125,12.595,97.257,180.158,0.569,21.59,1.549,2.659,0.233,10.563,0.8,3.972,95.023,91.022,1.97782873754265,1.95914637390187,57.483,59.878,61.1,7.19,29.549,0.099,气层,马五41a,0.0186823636407805,0.567,1.369,单采,气层,气层优势类
延1193,3824.25,13.006,97.355,180.167,0.57,21.617,1.527,2.661,0.243,10.323,0.77,4.066,92.402,88.506,1.96568137143183,1.94697271339347,56.127,58.466,59.659,6.648,33.084,0.07,气层,马五41a,0.0187086580383666,0.527,1.34,单采,气层,气层优势类
延1193,3824.375,13.584,97.391,179.916,0.565,21.655,1.493,2.663,0.252,10.062,0.738,4.151,91.535,87.673,1.96158718587459,1.94286586752336,51.425,53.567,54.661,6.43,36.581,0.06,气层,马五41a,0.0187213183512311,0.486,1.303,单采,气层,气层优势类
延1193,3824.5,12.732,97.306,177.633,0.524,21.695,1.221,2.667,0.271,9.609,0.682,4.243,91.932,88.055,1.9634667083873,1.94475402141354,43.934,45.765,46.699,6.201,42.034,0.051,气层,马五41a,0.0187126869737564,0.411,1.206,单采,气层,气层优势类
延1193,3824.625,12.1,97.062,175.335,0.482,21.713,1.156,2.671,0.29,9.403,0.656,4.233,91.4,87.544,1.96094619573383,1.94222638621404,38.961,40.585,41.413,5.791,45.409,0.038,气层,马五41a,0.0187198095197927,0.366,1.138,单采,气层,气层优势类
延1193,3824.75,11.91,96.732,171.662,0.416,21.733,1.156,2.675,0.31,9.28,0.641,4.18,92.753,88.842,1.96732796532078,1.94861832676958,39.242,40.877,41.711,5.233,49.99,0.024,气层,马五41a,0.0187096385511984,0.331,1.057,单采,气层,气层优势类
延1193,3824.875,11.697,96.337,166.666,0.326,21.716,1.126,2.682,0.343,9.295,0.643,4.091,97.219,93.131,1.98775114958449,1.96909426624441,42.345,44.078,44.969,4.279,58.064,0.01,气层,马五41a,0.018656883340074,0.3,0.969,单采,气层,气层优势类
延1193,3825.0,11.153,95.454,158.017,0.169,21.612,0.982,2.697,0.414,9.44,0.661,3.848,106.698,102.23,2.02815627887054,2.00957836079454,47.294,49.188,50.172,4.075,58.716,0.01,气层,马五41a,0.0185779180759971,0.247,0.83,单采,气层,气层优势类
靖32,3876.0,54.821,44.808,159.36,0.14,21.6,3.257,2.745,0.478,10.792,0.577,3.254,198.729,167.119,2.29826124718524,2.22302582826605,78.816,,85.167,2.051,100.0,0.1,气层,马五41a,0.0752354189191924,0.099,0.717,单采,气层,气层优势类
靖32,3876.125,38.525,44.312,159.073,0.135,21.707,2.803,2.741,0.449,10.234,0.519,3.232,185.932,158.111,2.26935414086086,2.19896208544845,75.191,,80.491,2.983,83.784,0.1,气层,马五41a,0.0703920554124102,0.07,0.654,单采,气层,气层优势类
靖32,3876.25,28.328,43.843,160.523,0.16,22.098,2.393,2.738,0.426,9.96,0.49,3.238,166.662,142.927,2.22183658920062,2.15511427807985,68.213,,72.956,3.478,75.453,0.1,气层,马五41a,0.0667223111207669,0.064,0.65,单采,气层,气层优势类
靖32,3876.375,22.147,43.443,162.595,0.195,22.349,1.999,2.731,0.375,10.014,0.496,3.266,151.54,130.385,2.18052728291341,2.11522763133504,61.999,,66.59,3.99,68.819,0.1,气层,马五41a,0.0652996515783686,0.121,0.691,单采,气层,气层优势类
靖32,3876.5,22.077,43.01,164.94,0.235,22.4,1.608,2.72,0.294,10.157,0.511,3.303,139.362,119.885,2.14414437031809,2.078764847613,58.706,,63.293,4.324,65.007,0.1,气层,马五41a,0.0653795227050877,0.217,0.746,单采,气层,气层优势类
靖32,3876.625,23.267,42.511,166.492,0.261,22.4,1.354,2.715,0.257,10.092,0.504,3.346,128.307,110.627,2.10825035067301,2.04386113528656,56.652,,61.288,4.342,65.795,0.1,气层,马五41a,0.0643892153864538,0.247,0.765,单采,气层,气层优势类
靖32,3876.75,22.945,42.02,166.45,0.26,22.4,1.213,2.717,0.272,10.008,0.495,3.385,116.741,101.008,2.06722340914394,2.00435577198328,54.398,,59.082,4.262,68.285,0.1,气层,马五41a,0.0628676371606574,0.223,0.755,单采,气层,气层优势类
靖32,3876.875,22.997,41.568,165.486,0.244,22.281,1.162,2.721,0.301,9.954,0.49,3.417,104.68,90.954,2.01986371396784,1.95882180334154,52.916,,57.699,4.147,70.982,0.1,气层,马五41a,0.0610419106263069,0.189,0.734,单采,气层,气层优势类
靖32,3877.0,21.542,41.133,163.881,0.217,22.082,1.163,2.728,0.353,9.953,0.49,3.438,93.913,82.268,1.97272571407103,1.91523093939296,52.279,,57.22,4.071,72.614,0.1,气层,马五41a,0.057494774678071,0.137,0.707,单采,气层,气层优势类
靖32,3877.125,20.563,40.657,163.101,0.203,21.965,1.188,2.734,0.397,9.975,0.492,3.442,87.904,77.587,1.94400863774047,1.88978895964442,51.474,,56.595,3.991,74.525,0.1,气层,马五41a,0.054219678096048,0.095,0.695,单采,气层,气层优势类
靖32,3877.25,20.519,40.145,163.005,0.202,21.83,1.231,2.721,0.301,10.012,0.496,3.433,84.794,75.23,1.92836512278642,1.87639106181919,51.144,,56.544,4.307,69.101,0.1,气层,马五41a,0.0519740609672323,0.195,0.698,单采,气层,气层优势类
靖32,3877.375,20.551,39.589,163.634,0.212,21.8,1.365,2.715,0.257,10.108,0.506,3.412,84.029,75.007,1.9244291951859,1.87510179565187,51.255,,56.814,4.489,66.093,0.1,气层,马五41a,0.0493273995340364,0.249,0.718,单采,气层,气层优势类
靖32,3877.5,21.615,39.043,164.967,0.235,22.0,1.539,2.708,0.206,10.232,0.519,3.381,84.081,75.377,1.92469786824258,1.87723884856367,51.55,,57.862,4.682,62.786,0.1,气层,马五41a,0.0474590196789151,0.313,0.754,单采,气层,气层优势类
靖32,3877.625,22.463,38.547,166.309,0.258,22.2,1.609,2.706,0.191,10.359,0.532,3.345,84.788,76.12,1.92833439114164,1.88149877961498,49.179,,55.681,4.75,63.088,0.1,气层,马五41a,0.0468356115266575,0.341,0.79,单采,气层,气层优势类
靖32,3877.75,23.568,38.109,166.916,0.268,22.3,1.629,2.703,0.169,10.474,0.544,3.309,86.138,77.712,1.93519478385278,1.89048808612896,47.648,,54.332,4.807,63.122,0.1,气层,马五41a,0.0447066977238169,0.375,0.812,单采,气层,气层优势类
靖32,3877.875,23.98,37.771,167.25,0.274,22.4,1.673,2.706,0.191,10.565,0.554,3.275,86.315,78.352,1.93608627487108,1.89405008667414,48.764,,55.912,4.765,62.769,0.1,气层,马五41a,0.0420361881969331,0.363,0.828,单采,气层,气层优势类
靖32,3878.0,24.212,37.517,167.214,0.273,22.4,1.778,2.71,0.221,10.621,0.56,3.245,84.471,77.055,1.92670763555723,1.88680082478002,51.607,,59.121,4.681,62.125,0.1,气层,马五41a,0.0399068107772118,0.339,0.833,单采,气层,气层优势类
靖32,3878.125,22.739,37.276,166.836,0.267,22.35,1.965,2.714,0.25,10.618,0.559,3.216,84.071,76.425,1.92464621325395,1.88323544739813,51.985,,59.568,4.673,62.007,0.1,气层,马五41a,0.0414107658558271,0.309,0.826,单采,气层,气层优势类
靖32,3878.25,20.572,37.016,166.498,0.261,22.165,2.18,2.717,0.272,10.546,0.552,3.185,87.46,79.032,1.94180947300884,1.89780297242351,49.842,,57.638,4.678,62.985,0.1,气层,马五41a,0.0440065005853245,0.28,0.813,单采,气层,气层优势类
靖32,3878.375,18.306,36.815,166.456,0.26,22.032,2.326,2.714,0.25,10.403,0.537,3.152,91.752,82.56,1.96261553973063,1.91676968428314,49.564,,57.927,4.801,61.201,0.1,气层,马五41a,0.0458458554474981,0.287,0.797,单采,气层,气层优势类
靖32,3878.5,15.986,36.703,167.088,0.271,22.0,2.341,2.704,0.176,10.211,0.517,3.099,95.707,85.756,1.98094370319164,1.93326451560381,54.579,,64.206,5.011,55.685,0.102,气层,马五41a,0.047679187587828,0.341,0.788,单采,气层,气层优势类
靖32,3878.625,16.047,36.633,168.402,0.293,22.0,2.279,2.701,0.154,10.019,0.497,3.087,101.354,90.404,2.00584089307489,1.95618764662023,67.028,,78.799,4.965,50.832,0.1,气层,马五41a,0.04965324645466,0.343,0.79,单采,气层,气层优势类
靖32,3878.75,16.594,36.682,169.622,0.314,22.0,2.254,2.699,0.14,9.856,0.48,3.093,106.128,94.392,2.0258299799543,1.97493518812135,82.253,,96.262,4.886,46.726,0.1,气层,马五41a,0.0508947918329483,0.34,0.794,单采,气层,气层优势类
靖32,3878.875,17.319,36.779,170.659,0.331,22.0,2.25,2.696,0.118,9.707,0.464,3.115,111.199,98.308,2.04610088170256,1.99258886080757,91.894,,107.376,4.815,44.828,0.1,气层,马五41a,0.0535120208949909,0.346,0.795,单采,气层,气层优势类
靖32,3879.0,18.983,36.701,170.711,0.332,22.0,2.19,2.701,0.154,9.541,0.447,3.149,117.908,103.206,2.07154327276248,2.0137049462364,90.779,,106.728,4.526,47.823,0.1,气层,马五41a,0.0578383265260851,0.293,0.779,单采,气层,气层优势类
靖32,3879.125,19.59,36.63,169.533,0.312,22.0,2.031,2.706,0.191,9.336,0.425,3.188,123.336,107.085,2.09108985939678,2.02972864101428,83.024,,98.833,4.322,52.064,0.1,气层,马五41a,0.0613612183825034,0.234,0.737,单采,气层,气层优势类
靖32,3879.25,19.317,36.53,168.037,0.287,22.0,1.858,2.706,0.191,9.125,0.403,3.225,128.52,110.801,2.10897071687948,2.04454368000001,77.482,,93.431,4.229,54.716,0.1,气层,马五41a,0.0644270368794695,0.212,0.69,单采,气层,气层优势类
靖32,3879.375,19.984,36.404,166.228,0.256,22.0,1.646,2.711,0.228,8.954,0.385,3.255,136.69,116.755,2.13573674350947,2.0672754881753,76.698,,93.543,3.999,57.846,0.1,气层,马五41a,0.0684612553341717,0.157,0.641,单采,气层,气层优势类
靖32,3879.5,20.103,36.3,163.865,0.216,22.0,1.503,2.716,0.265,8.822,0.372,3.279,143.964,121.904,2.15825390490081,2.08601795622894,92.761,,98.057,3.797,59.469,0.1,气层,马五41a,0.0722359486718727,0.107,0.588,单采,气层,气层优势类
靖32,3879.625,20.469,36.232,162.189,0.188,22.05,1.504,2.721,0.301,8.651,0.354,3.295,145.464,122.089,2.16275552572162,2.08667653655336,100.915,,104.012,3.579,61.282,0.1,气层,马五41a,0.0760789891682556,0.053,0.542,单采,气层,气层优势类
靖32,3879.75,21.053,36.211,160.211,0.155,22.2,1.462,2.725,0.331,8.503,0.338,3.306,149.391,123.57,2.17432443437314,2.09191304667608,107.318,,110.611,3.406,62.436,0.1,气层,马五41a,0.0824113876970598,0.00700000000000001,0.493,单采,气层,气层优势类
靖32,3879.875,20.54,36.216,159.0,0.134,22.05,1.383,2.725,0.331,8.393,0.327,3.318,162.446,131.947,2.21070902193329,2.12039952037451,117.4,,121.003,3.363,60.477,0.1,气层,马五41a,0.0903095015587865,-0.004,0.461,单采,气层,气层优势类
靖32,3880.0,19.639,36.218,158.482,0.125,22.0,1.304,2.724,0.324,8.249,0.312,3.333,182.231,160.934,2.26062225838749,2.20664780576771,120.795,,124.502,3.335,60.088,0.1,气层,马五41a,0.0539744526197725,-0.012,0.437,单采,气层,气层优势类
靖32,3880.125,18.58,36.218,158.364,0.123,22.045,1.202,2.726,0.338,8.1,0.296,3.354,207.648,182.149,2.31732775247866,2.26042679130303,156.263,,161.058,3.25,54.272,0.1,气层,马五41a,0.0569009611756308,-0.042,0.419,单采,气层,气层优势类
靖32,3880.25,17.983,36.218,158.395,0.124,22.334,1.073,2.734,0.397,8.04,0.29,3.376,249.834,219.322,2.3976515413543,2.34108219756619,183.985,,189.632,3.077,52.853,0.1,气层,马五41a,0.0565693437881101,-0.107,0.414,单采,气层,气层优势类
靖32,3880.375,18.027,36.213,158.218,0.121,22.572,0.984,2.747,0.493,8.046,0.29,3.393,295.494,261.005,2.47054866696568,2.41664882707625,213.48,,220.032,2.818,53.565,0.1,气层,马五41a,0.0538998398894281,-0.203,0.411,单采,气层,气层优势类
靖32,3880.5,18.483,36.208,157.665,0.111,22.719,0.945,2.762,0.603,8.065,0.292,3.4,319.891,283.707,2.50500202156169,2.45287005142458,238.727,,246.053,0.0,100.0,0.0,气层,马五41a,0.0521319701371161,-0.311,0.403,单采,气层,气层优势类
靖32,3880.625,18.644,36.257,156.964,0.1,22.396,0.953,2.773,0.684,8.029,0.289,3.392,332.777,295.461,2.52215330223929,2.47050016338108,249.121,,256.766,0.0,100.0,0.0,气层,马五41a,0.0516531388582031,-0.395,0.389,单采,气层,气层优势类
靖32,3880.75,18.696,36.388,155.948,0.082,22.225,0.984,2.779,0.728,7.941,0.279,3.372,343.527,304.288,2.53596087673819,2.4832848257182,243.822,,251.304,0.0,100.0,0.0,气层,马五41a,0.0526760510199948,-0.449,0.361,单采,气层,气层优势类
靖32,3880.875,18.277,36.6,155.145,0.069,22.2,0.999,2.78,0.735,7.868,0.272,3.344,360.088,317.273,2.55640864866754,2.50143311511983,233.514,,240.68,0.0,100.0,0.0,气层,马五41a,0.0549755335477045,-0.463,0.341,单采,气层,气层优势类
靖32,3881.0,17.879,36.893,154.28,0.054,22.2,1.007,2.78,0.735,7.798,0.265,3.313,392.15,343.219,2.59345221934611,2.53557132162059,242.9,,250.354,0.0,100.0,0.0,气层,马五41a,0.0578808977255165,-0.47,0.319,单采,气层,气层优势类
郝39-1,3983.125,24.086,55.656,174.555,0.478,22.673,1.307,2.697,0.141,10.921,0.745,3.259,242.953,218.657,2.38552226612963,2.33976338523775,148.178,159.331,171.324,2.644,71.244,0.024,气层,马五41a,0.0457588808918818,0.604,1.223,单采,气层,气层优势类
郝39-1,3983.25,23.841,55.642,174.474,0.476,22.662,1.481,2.696,0.137,11.095,0.758,3.299,238.133,214.32,2.37681958324539,2.33106270060015,145.542,156.498,168.276,2.714,70.596,0.027,气层,马五41a,0.0457568826452417,0.621,1.234,单采,气层,气层优势类
郝39-1,3983.375,23.943,55.635,174.63,0.481,22.487,1.596,2.691,0.118,11.42,0.783,3.354,221.306,199.176,2.34499318858414,2.29923700629897,141.079,151.699,163.117,2.949,69.325,0.04,气层,马五41a,0.0457561822851718,0.665,1.264,单采,气层,气层优势类
郝39-1,3983.5,24.223,55.634,175.244,0.502,22.37,1.649,2.686,0.099,11.789,0.812,3.41,199.304,179.374,2.29951601501005,2.25375949291741,136.06,146.301,157.313,3.204,68.715,0.057,气层,马五41a,0.0457565220926335,0.713,1.314,单采,气层,气层优势类
郝39-1,3983.625,24.276,55.637,176.352,0.54,22.362,1.637,2.682,0.084,12.12,0.837,3.443,176.549,158.895,2.24686526199704,2.20111023133844,131.008,140.869,151.472,3.443,68.791,0.078,气层,马五41a,0.0457550306585972,0.753,1.377,单采,气层,气层优势类
郝39-1,3983.75,23.86,55.642,177.537,0.581,22.395,1.575,2.682,0.084,12.35,0.855,3.438,157.333,141.599,2.19681982379802,2.15106018629149,126.095,135.587,145.792,3.614,69.592,0.097,气层,马五41a,0.0457596375065283,0.771,1.436,单采,气层,气层优势类
郝39-1,3983.875,23.064,55.65,177.95,0.595,22.419,1.468,2.686,0.099,12.443,0.862,3.405,148.311,133.48,2.17117336318035,2.12541619798275,121.122,130.239,140.042,3.664,70.628,0.103,气层,马五41a,0.0457571651975912,0.763,1.457,单采,气层,气层优势类
郝39-1,3984.0,22.649,55.658,177.336,0.574,22.39,1.361,2.692,0.122,12.45,0.862,3.364,151.077,135.97,2.17919835227157,2.1334430975491,116.011,124.744,134.133,3.588,71.276,0.094,气层,马五41a,0.0457552547224767,0.74,1.436,单采,气层,气层优势类
郝39-1,3984.125,22.985,55.667,176.006,0.528,22.318,1.289,2.698,0.144,12.421,0.86,3.337,164.586,148.128,2.21639289052794,2.17063715910272,111.008,119.363,128.347,3.422,71.32,0.077,气层,马五41a,0.0457557314252188,0.716,1.388,单采,气层,气层优势类
郝39-1,3984.25,23.88,55.675,174.657,0.482,22.205,1.261,2.702,0.16,12.406,0.859,3.342,184.377,165.94,2.26570674428768,2.21995108575532,106.773,114.81,123.452,3.251,70.681,0.061,气层,马五41a,0.0457556585323604,0.699,1.341,单采,气层,气层优势类
郝39-1,3984.375,24.595,55.683,174.132,0.464,22.131,1.256,2.702,0.16,12.481,0.865,3.375,201.864,181.677,2.30505887468714,2.25929994984332,104.634,112.508,120.977,3.211,69.148,0.057,气层,马五41a,0.0457589248438195,0.705,1.329,单采,气层,气层优势类
郝39-1,3984.5,24.585,55.691,174.61,0.48,22.163,1.242,2.697,0.141,12.691,0.881,3.415,209.331,188.398,2.32083354812849,2.27507628808757,105.357,113.287,121.813,3.373,66.811,0.072,气层,马五41a,0.0457572600409257,0.74,1.361,单采,气层,气层优势类
郝39-1,3984.625,23.99,55.697,175.998,0.528,22.229,1.195,2.69,0.114,13.065,0.91,3.45,204.767,184.291,2.3112599675739,2.26550412661475,110.232,118.528,127.45,3.726,64.218,0.112,气层,马五41a,0.0457558409591496,0.796,1.438,单采,气层,气层优势类
郝39-1,3984.75,23.257,55.703,178.002,0.596,22.284,1.118,2.683,0.087,13.569,0.949,3.452,192.225,173.002,2.28380986957594,2.23805112384523,118.927,127.878,137.504,4.176,62.097,0.184,气层,马五41a,0.0457587457307143,0.862,1.545,单采,气层,气层优势类
郝39-1,3984.875,22.822,55.708,180.042,0.666,22.3,1.039,2.68,0.076,14.03,0.984,3.431,178.98,161.082,2.25280450374571,2.20704701318503,130.457,140.276,150.834,4.538,61.147,0.265,气层,马五41a,0.0457574905606752,0.908,1.65,单采,气层,气层优势类
郝39-1,3985.0,22.676,55.713,181.355,0.711,22.257,0.986,2.68,0.076,14.237,1.0,3.42,172.146,154.931,2.23589693585214,2.19013832403381,141.54,152.194,163.649,4.679,61.21,0.302,气层,马五41a,0.045758611818322,0.924,1.711,单采,气层,气层优势类
靖38-2,4116.0,35.006,28.311,171.911,0.253,21.989,4.545,2.697,0.524,4.105,0.045,4.613,153.154,129.981,2.185128343978,2.11387987385902,145.065,,175.263,0.01,100.0,0.001,气层,马五41a,0.0712484701189746,-0.479,0.298,合采,气层,气层优势类
靖38-2,4116.125,29.322,28.368,167.868,0.203,21.904,3.732,2.689,0.497,5.271,0.157,4.412,129.786,115.07,2.11322784769805,2.06096211309383,110.737,,133.789,0.01,100.0,0.001,气层,马五41a,0.0522657346042168,-0.34,0.36,合采,气层,气层优势类
靖38-2,4116.25,25.106,28.463,165.408,0.173,21.751,3.26,2.685,0.483,6.838,0.307,4.134,117.065,107.936,2.06842706946239,2.03316631950911,87.909,,106.208,1.732,86.969,0.007,气层,马五41a,0.0352607499532813,-0.176,0.48,合采,气层,气层优势类
靖38-2,4116.375,21.971,28.591,165.843,0.178,21.661,2.796,2.683,0.476,8.329,0.45,3.786,108.227,103.34,2.03433562018109,2.01426845720964,73.464,,88.757,3.863,62.982,0.014,气层,马五41a,0.0200671629714453,-0.026,0.628,合采,气层,气层优势类
靖38-2,4116.5,19.745,28.748,168.278,0.209,21.676,2.136,2.677,0.455,9.314,0.544,3.387,99.657,98.405,1.99850780935464,1.99301716567973,63.967,,77.283,4.571,54.287,0.017,气层,马五41a,0.00549064367491003,0.089,0.753,合采,气层,气层优势类
靖38-2,4116.625,17.97,28.93,171.29,0.246,21.668,1.553,2.666,0.416,9.705,0.582,3.037,91.304,93.143,1.96048980425801,1.96915022181298,58.243,,70.368,5.24,50.228,0.033,气层,马五41a,-0.00866041755497782,0.166,0.828,合采,气层,气层优势类
靖38-2,4116.75,16.504,29.125,173.32,0.271,21.655,1.307,2.653,0.371,9.834,0.594,2.888,84.479,88.752,1.92674876436289,1.94817814853476,53.81,,65.012,5.752,47.891,0.047,气层,马五41a,-0.0214293841718736,0.223,0.865,合采,气层,气层优势类
靖38-2,4116.875,15.668,29.326,173.965,0.279,21.684,1.257,2.642,0.332,10.042,0.614,2.879,79.73,85.814,1.90162176409336,1.93355814596937,48.916,,59.099,5.881,48.581,0.052,气层,马五41a,-0.0319363818760159,0.282,0.893,合采,气层,气层优势类
靖38-2,4117.0,15.705,29.521,174.129,0.281,21.693,1.268,2.641,0.329,10.26,0.635,2.906,77.004,84.285,1.88651328533882,1.92575029115058,43.667,,52.757,6.443,46.948,0.079,气层,马五41a,-0.0392370058117657,0.306,0.916,合采,气层,气层优势类
靖38-2,4117.125,16.517,29.705,175.311,0.296,21.69,1.318,2.648,0.353,10.267,0.636,2.934,75.741,83.652,1.87933103476441,1.92247632878413,38.947,,47.054,6.147,53.012,0.065,气层,马五41a,-0.0431452940197243,0.283,0.932,合采,气层,气层优势类
靖38-2,4117.25,17.819,29.869,177.769,0.326,21.725,1.441,2.654,0.374,10.174,0.627,2.949,75.059,83.124,1.8754027740742,1.91972643368446,35.523,,42.918,5.762,58.504,0.047,气层,马五41a,-0.0443236596102632,0.253,0.953,合采,气层,气层优势类
靖38-2,4117.375,19.559,30.007,179.229,0.344,21.764,1.627,2.649,0.357,10.203,0.63,2.964,74.122,81.883,1.86994712917418,1.91319374580749,33.587,,40.579,5.754,60.446,0.047,气层,马五41a,-0.0432466166333096,0.273,0.974,合采,气层,气层优势类
靖38-2,4117.5,21.608,30.117,179.75,0.35,21.743,1.843,2.639,0.322,10.389,0.647,2.971,72.589,79.69,1.86087081352035,1.90140382682525,32.613,,39.402,5.79,61.407,0.048,气层,马五41a,-0.0405330133049042,0.325,0.997,合采,气层,气层优势类
靖38-2,4117.625,23.524,30.197,180.884,0.364,21.714,2.12,2.635,0.308,10.64,0.671,2.962,71.095,77.306,1.85183905855303,1.88821320240173,31.971,,38.626,6.316,57.035,0.073,气层,马五41a,-0.0363741438486995,0.363,1.035,合采,气层,气层优势类
